"Latitud","Longitud","placas"
19.2857,-104.133,"Rivera"
19.3505,-104.06,"Rivera"
19.2977,-97.4732,"Norteamérica"
32.19,-115.38,"Pacífico"
17.5015,-95.8018,"Norteamérica"
15.5983,-93.3168,"Caribe"
30.0133,-114.531,"Pacífico"
25.1375,-109.562,"Norteamérica"
18.0938,-94.4473,"Norteamérica"
19.2472,-103.991,"Rivera"
16.72,-93.78,"Caribe"
27.27,-111.37,"Norteamérica"
19.3702,-96.8672,"Norteamérica"
30.5803,-110.921,"Norteamérica"
16.0477,-97.5192,"Cocos"
32.17,-115.07,"Pacífico"
14.3657,-93.4207,"Caribe"
32.44,-115.31,"Pacífico"
15.78,-94.36,"Caribe"
19.41,-104.31,"Rivera"
31.157,-115.422,"Pacífico"
13.42,-91.27,"Caribe"
30.738,-114.261,"Pacífico"
18.0822,-103.298,"Rivera"
19.0608,-96.247,"Norteamérica"
15.0922,-92.3653,"Caribe"
16.8523,-100.229,"Cocos"
19.4825,-102.166,"Rivera"
30.86,-114.35,"Pacífico"
16.43,-98.52,"Cocos"
18.6928,-102.433,"Rivera"
16.98,-95.5,"Cocos"
16.32,-98.21,"Cocos"
18.7397,-104.292,"Rivera"
14.16,-92.17,"Caribe"
16.79,-99.31,"Cocos"
19.4478,-102.199,"Rivera"
19.33,-105.31,"Rivera"
14.8198,-94.23,"Caribe"
17.6003,-95.1775,"Norteamérica"
15.1535,-94.2572,"Caribe"
18.24,-102.14,"Rivera"
15.9778,-93.4747,"Caribe"
22.468,-107.918,"Norteamérica"
16.9,-100.23,"Cocos"
26.164,-100.378,"Norteamérica"
17.5752,-95.6652,"Norteamérica"
14.9,-93.65,"Caribe"
32.4225,-115.304,"Pacífico"
14.15,-93.31,"Caribe"
16.309,-98.2538,"Cocos"
32.4,-115.06,"Pacífico"
13.7378,-92.3415,"Caribe"
27.5137,-111.54,"Pacífico"
19.769,-104.602,"Rivera"
14.3008,-92.7547,"Caribe"
30.025,-113.865,"Pacífico"
15.9413,-93.5723,"Caribe"
16.2922,-93.1962,"Caribe"
18.21,-104.04,"Rivera"
19.7778,-102.351,"Rivera"
19.4962,-102.18,"Rivera"
18.0915,-103.3,"Rivera"
18.995,-104.195,"Rivera"
16.2,-95.53,"Cocos"
18.26,-103.5,"Rivera"
15.92,-98.56,"Cocos"
26.08,-100.36,"Norteamérica"
15.2203,-93.9548,"Caribe"
30.5178,-114.145,"Pacífico"
16.14,-95.18,"Cocos"
15.886,-93.9022,"Caribe"
18.4785,-101.092,"Rivera"
17.63,-95.03,"Norteamérica"
30.7302,-114.463,"Pacífico"
13.9508,-93.2707,"Caribe"
27.893,-111.936,"Pacífico"
17.34,-94.4,"Norteamérica"
17.4612,-97.3058,"Cocos"
19.231,-102.698,"Rivera"
20.3,-99.13,"Norteamérica"
32.128,-116.883,"Pacífico"
18.88,-107.59,"Rivera"
24.682,-110.062,"Pacífico"
31.85,-115.83,"Pacífico"
19.3277,-104.237,"Rivera"
17.2075,-95.1403,"Cocos"
15.25,-92.82,"Caribe"
19.1183,-104.015,"Rivera"
31.1523,-114.289,"Pacífico"
30.6757,-115.33,"Pacífico"
14.1427,-92.3015,"Caribe"
14.2208,-92.3182,"Caribe"
14.4965,-93.4232,"Caribe"
19.4575,-102.048,"Rivera"
27.3277,-111.246,"Norteamérica"
16.2828,-97.942,"Cocos"
15.7062,-95.2845,"Cocos"
29.7345,-113.966,"Pacífico"
16.363,-97.818,"Cocos"
16.8237,-95.6568,"Cocos"
13.5737,-92.1678,"Caribe"
19.406,-104.398,"Rivera"
19.3462,-105.13,"Rivera"
16.4968,-94.7923,"Cocos"
31.44,-115.55,"Pacífico"
16.2572,-98.092,"Cocos"
19.13,-104.34,"Rivera"
17.9072,-102.325,"Rivera"
19.4408,-102.315,"Rivera"
19.73,-104.44,"Rivera"
15.0812,-94.2842,"Caribe"
15.87,-96.07,"Cocos"
15.676,-93.782,"Caribe"
27.5433,-111.533,"Norteamérica"
19.2623,-97.3982,"Norteamérica"
30.9658,-114.167,"Pacífico"
27.96,-112.05,"Pacífico"
19.5488,-108.15,"Rivera"
15.8208,-96.9798,"Cocos"
24.05,-108.9,"Pacífico"
19.8597,-105.515,"Rivera"
17.7632,-101.41,"Cocos"
17.6368,-95.367,"Norteamérica"
19.3235,-104.236,"Rivera"
27.6405,-111.635,"Pacífico"
17.9578,-106.079,"Rivera"
30.6035,-114.267,"Pacífico"
14.89,-93.9167,"Caribe"
32.019,-116.253,"Pacífico"
15.0042,-94.4058,"Caribe"
32.1405,-116.427,"Pacífico"
17.8142,-94.7825,"Norteamérica"
19.5917,-103.984,"Rivera"
16.234,-98.0378,"Cocos"
24.04,-108.79,"Norteamérica"
30.111,-106.18,"Norteamérica"
18.3268,-104.125,"Rivera"
16.1003,-97.138,"Cocos"
16.2558,-98.004,"Cocos"
17.6877,-95.4548,"Norteamérica"
18.0933,-98.465,"Norteamérica"
22.757,-102.601,"Norteamérica"
30.15,-113.74,"Norteamérica"
16.03,-94.21,"Caribe"
18.3272,-102.868,"Rivera"
16.3033,-98.1007,"Cocos"
15.1285,-94.4115,"Caribe"
30.7,-105.59,"Norteamérica"
16.3242,-97.7977,"Cocos"
17.03,-94.03,"Caribe"
18.129,-103.298,"Rivera"
32.36,-115.8,"Pacífico"
30.6,-115.18,"Pacífico"
19.4542,-99.3023,"Norteamérica"
15.885,-93.7403,"Caribe"
17.4272,-94.6648,"Norteamérica"
15.0152,-92.783,"Caribe"
14.07,-92.5835,"Caribe"
17.927,-106.029,"Rivera"
14.12,-92.7,"Caribe"
16.1207,-97.1585,"Cocos"
19.9022,-96.6012,"Norteamérica"
27.197,-111.501,"Pacífico"
21.6302,-100.98,"Norteamérica"
15.716,-93.3652,"Caribe"
18.1062,-103.39,"Rivera"
15.294,-94.4478,"Caribe"
30.7667,-114.259,"Pacífico"
14.7725,-92.5198,"Caribe"
19.465,-102.063,"Rivera"
32.4378,-115.183,"Pacífico"
15.0845,-94.4815,"Caribe"
31.2117,-115.525,"Pacífico"
13.74,-93,"Caribe"
27.892,-112.056,"Pacífico"
18.43,-94.79,"Norteamérica"
14.2047,-92.3935,"Caribe"
20.3515,-99.2165,"Norteamérica"
15.1265,-94.866,"Cocos"
15.7238,-93.7858,"Caribe"
30.1277,-109.268,"Norteamérica"
15.839,-98.412,"Cocos"
16.2292,-97.8073,"Cocos"
31.4778,-114.528,"Pacífico"
17.7062,-103.817,"Rivera"
17.414,-94.7167,"Norteamérica"
18.89,-103.63,"Rivera"
17.3438,-101.75,"Cocos"
29.8885,-113.81,"Pacífico"
23.9335,-109.394,"Pacífico"
19.5,-104.47,"Rivera"
16.822,-99.9948,"Cocos"
19.4558,-102.144,"Rivera"
15.7498,-94.7437,"Cocos"
18.3863,-102.802,"Rivera"
19.1812,-103.743,"Rivera"
16.98,-100.54,"Cocos"
15.77,-93.83,"Caribe"
19.2798,-104.324,"Rivera"
14.4182,-92.6428,"Caribe"
31.4957,-115.532,"Pacífico"
18.2747,-105.016,"Rivera"
18.5537,-103.314,"Rivera"
21.4758,-104.401,"Norteamérica"
19.1353,-104.038,"Rivera"
18.254,-103.159,"Rivera"
18.1998,-103.442,"Rivera"
16.5752,-98.4637,"Cocos"
16.7073,-95.226,"Cocos"
32.0582,-115.065,"Pacífico"
19.9075,-104.299,"Rivera"
17.59,-102,"Rivera"
16.578,-95.3068,"Cocos"
16.9367,-95.1767,"Cocos"
22.1113,-99.1487,"Norteamérica"
32.38,-115.04,"Pacífico"
32.38,-115.24,"Pacífico"
16.77,-100,"Cocos"
25.84,-110.3,"Pacífico"
32.34,-115.15,"Pacífico"
31.13,-115.39,"Pacífico"
22.8138,-102.574,"Norteamérica"
27.9832,-112.21,"Pacífico"
19.0717,-104.421,"Rivera"
29.0955,-113.205,"Pacífico"
14.7322,-92.535,"Caribe"
31.32,-115.21,"Pacífico"
31.3772,-115.526,"Pacífico"
18.1795,-103.223,"Rivera"
18.19,-101.68,"Rivera"
19.5873,-102.189,"Rivera"
14.8705,-93.4497,"Caribe"
17.0757,-94.1123,"Caribe"
14.3403,-92.1463,"Caribe"
21.39,-106.36,"Norteamérica"
17.6157,-94.6998,"Norteamérica"
15.634,-97.5537,"Cocos"
17.6228,-95.7365,"Norteamérica"
19.8303,-99.0768,"Norteamérica"
15.5003,-93.3322,"Caribe"
17.3593,-93.07,"Caribe"
15.3297,-94.6878,"Cocos"
14.8077,-94.4793,"Caribe"
14.4187,-92.6818,"Caribe"
31.1643,-115.5,"Pacífico"
18.2318,-101.269,"Rivera"
16.763,-95.1635,"Cocos"
30.766,-114.242,"Pacífico"
31.4793,-115.589,"Pacífico"
16.6962,-94.475,"Cocos"
13.26,-91.17,"Caribe"
19.4953,-102.146,"Rivera"
18.4858,-103.651,"Rivera"
27.5207,-111.596,"Pacífico"
16.2972,-98.2718,"Cocos"
15.9068,-93.8047,"Caribe"
18.4302,-101.607,"Rivera"
32.4155,-115.32,"Pacífico"
14.4508,-92.7022,"Caribe"
19.35,-99.1487,"Norteamérica"
21.79,-104.81,"Norteamérica"
18.72,-99.12,"Norteamérica"
14.7655,-93.7545,"Caribe"
19.4828,-102.1,"Rivera"
19.3253,-102.45,"Rivera"
15.619,-93.4803,"Caribe"
19.4007,-104.955,"Rivera"
25.6388,-99.2542,"Norteamérica"
31.6302,-115.965,"Pacífico"
31.1,-116.85,"Pacífico"
15.6488,-97.8793,"Cocos"
15.6883,-95.2242,"Cocos"
30.3418,-109.546,"Norteamérica"
16.4232,-98.5355,"Cocos"
19.25,-98.93,"Norteamérica"
17.239,-94.139,"Norteamérica"
32.4592,-115.201,"Pacífico"
31.4473,-115.481,"Pacífico"
16.7867,-99.705,"Cocos"
30.1437,-109.287,"Norteamérica"
15.3,-94.5,"Caribe"
16.5113,-98.4347,"Cocos"
19.7,-106.07,"Rivera"
19.3168,-103.994,"Rivera"
17.41,-95.11,"Norteamérica"
16.4702,-95.053,"Cocos"
19.1153,-99.2518,"Norteamérica"
19.5088,-104.298,"Rivera"
19.44,-102.225,"Rivera"
19.5415,-104.227,"Rivera"
16.5645,-94.7742,"Cocos"
16.5393,-95.094,"Cocos"
16.2415,-98.109,"Cocos"
16.6658,-94.9282,"Cocos"
15.8552,-93.841,"Caribe"
15.2018,-94.4493,"Caribe"
18.1765,-99.9493,"Cocos"
16.71,-91.71,"Caribe"
16.1603,-97.617,"Cocos"
16.2908,-98.1203,"Cocos"
14.8823,-93.161,"Caribe"
16.676,-94.924,"Cocos"
16.904,-100.13,"Cocos"
16.7112,-99.1207,"Cocos"
18.0122,-97.9812,"Norteamérica"
31.2197,-115.845,"Pacífico"
15.1942,-91.9785,"Caribe"
16.0613,-94.864,"Cocos"
32.05,-114.85,"Pacífico"
18.9703,-104.537,"Rivera"
31.8473,-115.872,"Pacífico"
17.4217,-94.326,"Norteamérica"
18.2237,-94.6353,"Norteamérica"
31.586,-114.41,"Pacífico"
16.2708,-98.1887,"Cocos"
32.2012,-115.279,"Pacífico"
16.922,-95.0432,"Cocos"
19.4508,-102.215,"Rivera"
31.2622,-115.266,"Pacífico"
20.21,-99.49,"Norteamérica"
16.2538,-98.2032,"Cocos"
16.727,-99.4502,"Cocos"
18.65,-101.7,"Rivera"
15.3218,-94.7652,"Cocos"
30.5612,-110.959,"Norteamérica"
15.7615,-93.7117,"Caribe"
16.1307,-97.788,"Cocos"
30.1857,-114.68,"Pacífico"
16.0332,-98.6337,"Cocos"
31.3613,-115.785,"Pacífico"
18.9687,-104.619,"Rivera"
19.1545,-104.656,"Rivera"
18.0943,-103.399,"Rivera"
15.1457,-94.2102,"Caribe"
15.6357,-93.5883,"Caribe"
24.8747,-98.0143,"Norteamérica"
18.3,-101.73,"Rivera"
16.1835,-97.9955,"Cocos"
15.5295,-93.8468,"Caribe"
15.1875,-94.1725,"Caribe"
19.7668,-104.614,"Rivera"
19.5075,-105.117,"Rivera"
14.1835,-93.3753,"Caribe"
15.187,-94.4478,"Caribe"
30.3632,-109.629,"Norteamérica"
17.7268,-95.2982,"Norteamérica"
16.39,-93.84,"Caribe"
19.2373,-104.049,"Rivera"
16.0608,-97.093,"Cocos"
18.24,-102.39,"Rivera"
15.9622,-93.8408,"Caribe"
15.916,-94.3745,"Caribe"
18.9718,-104.097,"Rivera"
16.65,-100.29,"Cocos"
20.3538,-99.1237,"Norteamérica"
24.9612,-101.546,"Norteamérica"
14.1633,-93.8608,"Caribe"
17.1113,-94.1493,"Caribe"
15.9363,-94.2522,"Caribe"
14.2463,-92.2252,"Caribe"
27.3597,-111.314,"Norteamérica"
17.3467,-100.915,"Cocos"
14.0397,-92.2082,"Caribe"
17.39,-101.29,"Cocos"
28.032,-112.258,"Pacífico"
16.5157,-95.069,"Cocos"
29.9845,-113.85,"Pacífico"
15.96,-92.71,"Caribe"
19.332,-103.995,"Rivera"
30.672,-114.115,"Pacífico"
21.9135,-100.408,"Norteamérica"
16.58,-99.8,"Cocos"
30.9918,-114.353,"Pacífico"
16.4715,-93.6117,"Caribe"
15.9017,-98.2228,"Cocos"
15.68,-94.4,"Caribe"
19.1297,-95.7925,"Norteamérica"
16.4605,-96.7213,"Cocos"
17.8023,-95.1712,"Norteamérica"
21.1,-104.806,"Norteamérica"
16.4217,-95.1575,"Cocos"
17.4452,-94.5385,"Norteamérica"
27.2422,-111.229,"Norteamérica"
17.1743,-101.442,"Cocos"
16.4555,-95.2187,"Cocos"
17.5167,-95.591,"Norteamérica"
19.1757,-98.9473,"Norteamérica"
18.047,-103.626,"Rivera"
29.8198,-113.879,"Pacífico"
18.0003,-98.023,"Norteamérica"
27.5968,-111.632,"Pacífico"
27.51,-111.5,"Norteamérica"
27.8037,-112.369,"Pacífico"
18.9857,-104.22,"Rivera"
14.46,-93.39,"Caribe"
16.83,-99.72,"Cocos"
28.5007,-100.326,"Norteamérica"
15.3017,-93.5698,"Caribe"
16.5462,-95.0673,"Cocos"
19.5683,-102.163,"Rivera"
20.3693,-99.102,"Norteamérica"
19.38,-104.158,"Rivera"
19.16,-98.31,"Norteamérica"
18.1347,-103.402,"Rivera"
14.22,-93.33,"Caribe"
17.45,-94.66,"Norteamérica"
14.3622,-93.7732,"Caribe"
30.0427,-113.559,"Norteamérica"
19.483,-102.086,"Rivera"
15.7098,-95.2033,"Cocos"
32.0913,-114.965,"Pacífico"
31.5345,-115.628,"Pacífico"
15.29,-94.86,"Cocos"
14.17,-92.8,"Caribe"
30.6368,-114.109,"Pacífico"
22.7947,-102.526,"Norteamérica"
30.2327,-114.635,"Pacífico"
19.1635,-104.039,"Rivera"
17.8597,-95.21,"Norteamérica"
18.0475,-103.23,"Rivera"
15.9758,-93.3917,"Caribe"
17.8,-94.954,"Norteamérica"
16.1305,-98.335,"Cocos"
19.448,-102.065,"Rivera"
13.65,-92.85,"Caribe"
16.6208,-99.1358,"Cocos"
15.813,-92.7162,"Caribe"
27.3378,-111.371,"Norteamérica"
29.68,-114.056,"Pacífico"
19.4863,-102.152,"Rivera"
18.8968,-98.8925,"Norteamérica"
19.353,-103.983,"Rivera"
32.3,-115.28,"Pacífico"
16.3617,-97.793,"Cocos"
15.4422,-94.854,"Cocos"
16.96,-99.56,"Cocos"
14.6903,-93.084,"Caribe"
16.2397,-98.0813,"Cocos"
16.2608,-98.1415,"Cocos"
15.0588,-94.1725,"Caribe"
14.7498,-92.3802,"Caribe"
30.8298,-116.008,"Pacífico"
31.629,-115.913,"Pacífico"
18.0257,-97.9313,"Norteamérica"
18.38,-101.95,"Rivera"
17.257,-94.2798,"Norteamérica"
16.3543,-94.9778,"Cocos"
14.9602,-94.2243,"Caribe"
15.5508,-94.9265,"Cocos"
15.64,-92.99,"Caribe"
31.4273,-115.556,"Pacífico"
19.4297,-102.093,"Rivera"
16.2882,-98.0392,"Cocos"
19.4908,-102.141,"Rivera"
14.4762,-93.5838,"Caribe"
18.369,-101.427,"Rivera"
15.3622,-92.8598,"Caribe"
17.51,-94.6255,"Norteamérica"
23.67,-109.97,"Pacífico"
13.9437,-92.4847,"Caribe"
19.4848,-102.094,"Rivera"
19.041,-103.97,"Rivera"
31.57,-114.32,"Pacífico"
19.3247,-105.031,"Rivera"
31.77,-115.82,"Pacífico"
19.3,-105.7,"Rivera"
16.099,-97.8602,"Cocos"
28.04,-112.25,"Pacífico"
20.0468,-105.116,"Rivera"
18.07,-98.17,"Norteamérica"
17.8632,-95.2328,"Norteamérica"
15.6015,-93.7733,"Caribe"
15.3745,-94.3953,"Caribe"
14.0382,-93.297,"Caribe"
31.2655,-114.376,"Pacífico"
19.4542,-102.222,"Rivera"
25,-109.55,"Norteamérica"
14.3148,-92.4965,"Caribe"
18.997,-98.627,"Norteamérica"
19.273,-97.2858,"Norteamérica"
27.5118,-111.524,"Pacífico"
18.2458,-103.334,"Rivera"
18.0825,-98.6062,"Norteamérica"
15.877,-95.0103,"Cocos"
32.44,-115.33,"Pacífico"
14.2828,-92.9812,"Caribe"
19.4397,-102.225,"Rivera"
15.092,-94.3893,"Caribe"
24.4028,-99.6423,"Norteamérica"
18.1148,-103.4,"Rivera"
17.3003,-101.118,"Cocos"
18.5148,-101.029,"Rivera"
18.52,-102.32,"Rivera"
15.0518,-93.5872,"Caribe"
19.1807,-104.087,"Rivera"
18.6228,-106.419,"Rivera"
25.84,-109.99,"Norteamérica"
32.27,-115.17,"Pacífico"
17.127,-95.0937,"Cocos"
19.6473,-96.2797,"Norteamérica"
14.7068,-92.5607,"Caribe"
18.123,-97.8068,"Norteamérica"
18.3238,-102.877,"Rivera"
31.662,-115.96,"Pacífico"
32.72,-115.94,"Pacífico"
15.1225,-92.1178,"Caribe"
17.6325,-95.6357,"Norteamérica"
32.4277,-115.075,"Pacífico"
19.0932,-104.036,"Rivera"
17.48,-94.9833,"Norteamérica"
15.0695,-93.8183,"Caribe"
17.5555,-94.7732,"Norteamérica"
18.4695,-103.253,"Rivera"
27.597,-111.58,"Pacífico"
18.16,-103.46,"Rivera"
18.37,-100.27,"Cocos"
24.6867,-109.33,"Pacífico"
32.46,-115.33,"Pacífico"
15.4988,-98.5525,"Cocos"
19.4278,-102.2,"Rivera"
15.6515,-93.721,"Caribe"
15.41,-93.55,"Caribe"
14.8243,-92.0448,"Caribe"
29.94,-116.01,"Pacífico"
19.46,-104.12,"Rivera"
31.1747,-115.618,"Pacífico"
27.0757,-111.302,"Pacífico"
32.21,-115.08,"Pacífico"
32.5,-115.2,"Pacífico"
32.21,-115.09,"Pacífico"
17.6937,-94.9543,"Norteamérica"
19.425,-102.196,"Rivera"
17.7273,-95.1948,"Norteamérica"
32.46,-115.16,"Pacífico"
16.7612,-99.212,"Cocos"
19.3518,-104.662,"Rivera"
30.6983,-110.851,"Norteamérica"
15.055,-94.187,"Caribe"
17.5902,-95.1543,"Norteamérica"
32.3482,-115.314,"Pacífico"
19.41,-102.235,"Rivera"
15.79,-94.26,"Caribe"
31.2227,-115.374,"Pacífico"
18.2727,-103.216,"Rivera"
14.2305,-92.5688,"Caribe"
17.9567,-100.246,"Cocos"
15.0387,-92.9793,"Caribe"
15.127,-94.3952,"Caribe"
16.3977,-100.181,"Cocos"
15.515,-94.9122,"Cocos"
24.889,-109.354,"Norteamérica"
17.8258,-95.6447,"Norteamérica"
18.29,-103.1,"Rivera"
14.659,-92.1633,"Caribe"
18.2238,-103.514,"Rivera"
18.59,-98.74,"Norteamérica"
18.2347,-101.906,"Rivera"
14.2,-94.01,"Caribe"
16.4343,-95.2357,"Cocos"
16.3537,-98.2615,"Cocos"
17.95,-103.36,"Rivera"
16.1932,-98.0992,"Cocos"
19.1077,-104.3,"Rivera"
15.5525,-92.0573,"Caribe"
17.58,-95.1908,"Norteamérica"
14.2645,-93.0205,"Caribe"
17.5093,-95.6362,"Norteamérica"
15.334,-94.2,"Caribe"
19.504,-102.077,"Rivera"
19.86,-99.11,"Norteamérica"
16.3213,-98.2127,"Cocos"
18.0743,-103.237,"Rivera"
18.196,-99.3623,"Cocos"
18.8232,-99.1415,"Norteamérica"
18.2528,-103.247,"Rivera"
31.486,-115.548,"Pacífico"
16.1112,-97.205,"Cocos"
19.3737,-102.177,"Rivera"
14.4817,-92.7202,"Caribe"
21.75,-108.42,"Pacífico"
30.6593,-114.142,"Pacífico"
30.8742,-114.283,"Pacífico"
16.2453,-98.053,"Cocos"
16.8935,-93.8092,"Caribe"
15.7985,-96.6408,"Cocos"
24.835,-109.254,"Norteamérica"
15.513,-93.1673,"Caribe"
19.38,-104.31,"Rivera"
19.249,-103.85,"Rivera"
16.4008,-98.4543,"Cocos"
32.4,-115.34,"Pacífico"
31.53,-115.62,"Pacífico"
31.1117,-115.778,"Pacífico"
16.7232,-99.6242,"Cocos"
21.8492,-102.73,"Norteamérica"
17.46,-94.88,"Norteamérica"
17.508,-94.9403,"Norteamérica"
27.6725,-105.766,"Norteamérica"
31.8318,-115.804,"Pacífico"
17.9483,-101.911,"Rivera"
18.14,-94.32,"Norteamérica"
18.6798,-102.945,"Rivera"
30.0025,-113.895,"Pacífico"
19.474,-102.166,"Rivera"
26.4725,-110.903,"Pacífico"
15.0617,-93.7723,"Caribe"
32.06,-114.9,"Pacífico"
30.9128,-114.374,"Pacífico"
17.4045,-94.5447,"Norteamérica"
14.11,-91.9,"Caribe"
31.44,-115.55,"Pacífico"
17.411,-96.6283,"Cocos"
18.1367,-103.541,"Rivera"
16.92,-95.49,"Cocos"
14.8812,-94.3633,"Caribe"
31.4858,-115.546,"Pacífico"
16.381,-98.451,"Cocos"
17.7662,-95.282,"Norteamérica"
17.3812,-95.922,"Cocos"
19.55,-103.96,"Rivera"
29.96,-113.93,"Pacífico"
17.3387,-100.606,"Cocos"
16.8543,-99.7762,"Cocos"
30.0833,-109.319,"Norteamérica"
18.96,-104.27,"Rivera"
31.0873,-116.696,"Pacífico"
17.61,-94.46,"Norteamérica"
28.0305,-111.909,"Pacífico"
32.37,-115.21,"Pacífico"
17.41,-95.27,"Norteamérica"
17.61,-94.79,"Norteamérica"
16.1368,-91.5198,"Caribe"
19.35,-102.56,"Rivera"
32.67,-115.61,"Pacífico"
19.483,-104.21,"Rivera"
17.3673,-94.8235,"Norteamérica"
32.3,-117.7,"Pacífico"
19.5143,-102.115,"Rivera"
25.77,-110.31,"Pacífico"
16.7187,-94.8448,"Cocos"
15.0695,-94.4603,"Caribe"
32.36,-115.24,"Pacífico"
14.2282,-92.1685,"Caribe"
14.8808,-93.1958,"Caribe"
16.2575,-98.0727,"Cocos"
19.202,-104.116,"Rivera"
15.893,-92.8762,"Caribe"
15.4627,-94.6723,"Cocos"
14.18,-92.3113,"Caribe"
15.019,-93.7728,"Caribe"
18.485,-104.258,"Rivera"
19.149,-104.717,"Rivera"
30.7627,-114.339,"Pacífico"
18.33,-103.45,"Rivera"
31.1493,-115.898,"Pacífico"
30.139,-113.757,"Norteamérica"
18.08,-98.5,"Norteamérica"
17.7598,-102.127,"Rivera"
29.72,-113.82,"Pacífico"
18.51,-101.27,"Rivera"
17.0842,-95.589,"Cocos"
14.0298,-92.288,"Caribe"
27.5153,-105.463,"Norteamérica"
18.1213,-103.264,"Rivera"
18.2243,-105.223,"Rivera"
16.976,-95.5507,"Cocos"
14.21,-91.23,"Caribe"
18.3967,-103.294,"Rivera"
21.5538,-104.498,"Norteamérica"
31.9532,-116.644,"Pacífico"
15.6248,-93.7833,"Caribe"
29.9125,-113.78,"Norteamérica"
19.3637,-104.598,"Rivera"
22.23,-107.69,"Norteamérica"
14.0913,-92.1242,"Caribe"
19.073,-105.204,"Rivera"
16.3943,-98.2372,"Cocos"
15.2012,-94.4047,"Caribe"
16.1803,-98.0253,"Cocos"
14.8463,-94.198,"Caribe"
32.34,-115.26,"Pacífico"
18.1643,-103.546,"Rivera"
16.5017,-95.2387,"Cocos"
32.4312,-115.29,"Pacífico"
19.4897,-102.099,"Rivera"
31.3957,-115.544,"Pacífico"
30.5277,-114.127,"Pacífico"
14.0093,-92.4467,"Caribe"
19.3368,-105.075,"Rivera"
15.0822,-93.5715,"Caribe"
17.7497,-95.5788,"Norteamérica"
24.07,-109.03,"Pacífico"
20.37,-104.09,"Rivera"
14.0267,-92.9317,"Caribe"
14.7487,-93.0167,"Caribe"
24.1372,-110.092,"Pacífico"
15.5698,-92.4522,"Caribe"
19.5588,-102.105,"Rivera"
20.3488,-105.288,"Rivera"
15.8467,-95.1362,"Cocos"
14.0138,-93.2995,"Caribe"
17.7487,-94.792,"Norteamérica"
16.9433,-100.167,"Cocos"
16.5983,-99.2005,"Cocos"
16.124,-94.2018,"Caribe"
28.0083,-112.133,"Pacífico"
32.35,-115.15,"Pacífico"
13.5267,-92.1863,"Caribe"
17.24,-94.28,"Norteamérica"
16.55,-94.12,"Caribe"
17.97,-102.856,"Rivera"
16.4202,-95.7925,"Cocos"
15.68,-96.48,"Cocos"
29.8802,-113.844,"Pacífico"
18.063,-103.332,"Rivera"
16.33,-98.04,"Cocos"
17.75,-95.35,"Norteamérica"
19.2892,-104.182,"Rivera"
32.45,-115.25,"Pacífico"
17.0163,-95.8215,"Cocos"
15.7883,-98.392,"Cocos"
30.1373,-109.294,"Norteamérica"
19.1007,-105.18,"Rivera"
16.7992,-100.081,"Cocos"
19.5533,-102.191,"Rivera"
17.6295,-95.0205,"Norteamérica"
15.5015,-94.867,"Cocos"
31.96,-116.82,"Pacífico"
16.3927,-93.6327,"Caribe"
13.5852,-92.0143,"Caribe"
30.8332,-114.206,"Pacífico"
17.066,-101.117,"Cocos"
16.848,-100.977,"Cocos"
16.8127,-94.6603,"Cocos"
31.061,-116.777,"Pacífico"
16.83,-94.16,"Caribe"
18.89,-107.39,"Rivera"
16.2108,-99.1813,"Cocos"
18.0007,-94.4193,"Norteamérica"
18.66,-103.39,"Rivera"
16.62,-92.87,"Caribe"
16.195,-90.6962,"Caribe"
19.3817,-104.03,"Rivera"
14.3212,-92.613,"Caribe"
18.5407,-95.7417,"Norteamérica"
17.43,-94.93,"Norteamérica"
17.741,-101.074,"Cocos"
30.245,-113.815,"Norteamérica"
16.3893,-95.1663,"Cocos"
17.6755,-95.6438,"Norteamérica"
31.08,-113.75,"Norteamérica"
31.12,-115.7,"Pacífico"
19.61,-109.11,"Pacífico"
18.1458,-103.422,"Rivera"
15.8907,-96.942,"Cocos"
18.0393,-103.344,"Rivera"
32.17,-115.38,"Pacífico"
30.6413,-114.66,"Pacífico"
19.4658,-102.154,"Rivera"
14.6838,-92.2415,"Caribe"
15.7825,-95.9165,"Cocos"
16.6528,-99.6725,"Cocos"
18.491,-103.241,"Rivera"
32.03,-114.92,"Pacífico"
24.58,-109.04,"Norteamérica"
28.0892,-112.39,"Pacífico"
32.5678,-115.171,"Pacífico"
28.0753,-112.344,"Pacífico"
19.01,-104.3,"Rivera"
15.3263,-95.0162,"Cocos"
17.0965,-94.0527,"Caribe"
27.552,-111.578,"Pacífico"
15.2892,-94.5092,"Caribe"
15.3857,-96.5612,"Cocos"
26.3223,-107.67,"Norteamérica"
19.5912,-102.18,"Rivera"
17.0473,-100.26,"Cocos"
16.1773,-97.5578,"Cocos"
17.32,-94.31,"Norteamérica"
15.7482,-93.9302,"Caribe"
17.52,-94.7,"Norteamérica"
15.4445,-94.832,"Cocos"
18.6972,-102.196,"Rivera"
21.3925,-104.223,"Norteamérica"
15.7747,-95.235,"Cocos"
24.7252,-109.197,"Norteamérica"
24.6692,-100.247,"Norteamérica"
15.1585,-94.6155,"Cocos"
14.9403,-93.2402,"Caribe"
15.2113,-94.5445,"Cocos"
32.39,-115.26,"Pacífico"
19.0142,-98.5942,"Norteamérica"
27.3518,-111.384,"Norteamérica"
16.25,-98.28,"Cocos"
19.4537,-102.304,"Rivera"
24.798,-99.8058,"Norteamérica"
17.0418,-99.2773,"Cocos"
